"studyName","Datetime GMT","Cycle","Event","Cast","Bottle","Assoc. Bottle 1","Assoc. Bottle 2","Assoc. Bottle 3","Depth (m)","Chlorophyll a (µg/l)","Phaeopigment (µg/l)"
P0810MV,"2008-10-25 07:47:43",5.5,682,67,3,,,,47.682,0.78,0.5
P0810MV,"2008-10-25 07:47:43",5.5,682,67,2,,,,80.284,0.15,0.23
P0810MV,"2008-10-25 07:47:43",5.5,682,67,1,,,,100.185,0.04,0.15
P0810MV,"2008-10-25 08:42:26",5.5,687,68,8,9,,,1.432,0.77,0.18
P0810MV,"2008-10-25 08:42:26",5.5,687,68,7,,,,9.968,0.93,0.28
P0810MV,"2008-10-25 08:42:26",5.5,687,68,6,,,,15.86,1.22,0.32
P0810MV,"2008-10-25 08:42:26",5.5,687,68,5,,,,22.132,1.46,0.5
P0810MV,"2008-10-25 08:42:26",5.5,687,68,4,,,,35.165,1.45,0.63
P0810MV,"2008-10-25 08:42:26",5.5,687,68,3,,,,59.856,0.26,0.39
P0810MV,"2008-10-25 08:42:26",5.5,687,68,2,,,,79.31,0.08,0.27
P0810MV,"2008-10-25 08:42:26",5.5,687,68,1,,,,98.676,0.04,0.19
P0810MV,"2008-10-25 09:38:14",5.5,692,69,9,10,11,,1.418,0.69,0.19
P0810MV,"2008-10-25 09:38:14",5.5,692,69,8,,,,7.162,0.83,0.23
P0810MV,"2008-10-25 09:38:14",5.5,692,69,7,,,,15.221,1.3,0.36
P0810MV,"2008-10-25 09:38:14",5.5,692,69,5,6,,,24.672,1.43,0.41
P0810MV,"2008-10-25 09:38:14",5.5,692,69,4,,,,34.647,1.18,0.52
P0810MV,"2008-10-25 09:38:14",5.5,692,69,3,,,,50.093,0.23,0.41
P0810MV,"2008-10-25 09:38:14",5.5,692,69,2,,,,79.221,0.09,0.24
P0810MV,"2008-10-25 09:38:14",5.5,692,69,1,,,,100.178,0.03,0.2
P0810MV,"2008-10-25 10:36:25",5.5,697,70,9,10,11,,1.145,0.61,0.21
P0810MV,"2008-10-25 10:36:25",5.5,697,70,8,,,,10.372,0.71,0.28
P0810MV,"2008-10-25 10:36:25",5.5,697,70,6,7,,,23.472,1.12,0.45
P0810MV,"2008-10-25 10:36:25",5.5,697,70,5,,,,29.698,1.42,0.5
P0810MV,"2008-10-25 10:36:25",5.5,697,70,4,,,,40.266,0.74,0.46
P0810MV,"2008-10-25 10:36:25",5.5,697,70,3,,,,49.409,0.43,0.38
P0810MV,"2008-10-25 10:36:25",5.5,697,70,2,,,,79.781,0.08,0.17
P0810MV,"2008-10-25 10:36:25",5.5,697,70,1,,,,99.179,0.02,0.18
P0810MV,"2008-10-25 11:41:37",5.5,702,71,9,10,,,1.191,0.77,0.22
P0810MV,"2008-10-25 11:41:37",5.5,702,71,8,,,,7.934,1.22,0.4
P0810MV,"2008-10-25 11:41:37",5.5,702,71,6,7,,,14.664,1.48,0.44
P0810MV,"2008-10-25 11:41:37",5.5,702,71,5,,,,23.776,1.28,0.41
P0810MV,"2008-10-25 11:41:37",5.5,702,71,4,,,,34.561,0.52,0.34
P0810MV,"2008-10-25 11:41:37",5.5,702,71,3,,,,49.088,0.13,0.21
P0810MV,"2008-10-25 11:41:37",5.5,702,71,2,,,,79.959,0.03,0.18
P0810MV,"2008-10-25 11:41:37",5.5,702,71,1,,,,99.732,0.07,0.29
P0810MV,"2008-10-26 09:23:31",6,726,73,23,22,24,,4.766,0.2,0.07
P0810MV,"2008-10-26 09:23:31",6,726,73,20,19,21,,12.047,0.19,0.07
P0810MV,"2008-10-26 09:23:31",6,726,73,17,16,18,,20.337,0.21,0.06
P0810MV,"2008-10-26 09:23:31",6,726,73,14,13,15,,30.152,0.33,0.13
P0810MV,"2008-10-26 09:23:31",6,726,73,11,10,12,,35.017,0.59,0.22
P0810MV,"2008-10-26 09:23:31",6,726,73,8,7,9,,40.249,0.54,0.26
P0810MV,"2008-10-26 09:23:31",6,726,73,5,4,6,,50.306,0.33,0.22
P0810MV,"2008-10-26 09:23:31",6,726,73,2,1,3,,60.873,0.25,0.2
P0810MV,"2008-10-26 19:06:24",6,742,74,20,21,22,,2.146,0.2,0.07
P0810MV,"2008-10-26 19:06:24",6,742,74,16,17,18,,11.98,0.21,0.07
P0810MV,"2008-10-26 19:06:24",6,742,74,14,15,,,19.846,0.23,0.08
P0810MV,"2008-10-26 19:06:24",6,742,74,13,,,,30.021,0.3,0.1
P0810MV,"2008-10-26 19:06:24",6,742,74,9,10,11,,35.155,0.61,0.23
P0810MV,"2008-10-26 19:06:24",6,742,74,8,,,,40.228,0.47,0.23
P0810MV,"2008-10-26 19:06:24",6,742,74,5,6,7,,55.259,0.34,0.21
P0810MV,"2008-10-26 19:06:24",6,742,74,4,,,,68.212,0.12,0.14
P0810MV,"2008-10-27 08:35:22",6,762,76,23,22,24,,4.755,0.21,0.09
P0810MV,"2008-10-27 08:35:22",6,762,76,20,19,21,,11.724,0.22,0.09
P0810MV,"2008-10-27 08:35:22",6,762,76,17,16,18,,19.793,0.24,0.1
P0810MV,"2008-10-27 08:35:22",6,762,76,14,13,15,,30.147,0.5,0.25
P0810MV,"2008-10-27 08:35:22",6,762,76,11,10,12,,35.282,0.43,0.25
P0810MV,"2008-10-27 08:35:22",6,762,76,8,7,9,,39.876,0.42,0.25
P0810MV,"2008-10-27 08:35:22",6,762,76,5,4,6,,50.046,0.36,0.25
P0810MV,"2008-10-27 08:35:22",6,762,76,2,1,3,,60.411,0.33,0.25
P0810MV,"2008-10-27 19:04:12",6,777,77,19,20,21,,2.578,0.22,0.08
P0810MV,"2008-10-27 19:04:12",6,777,77,17,18,,,15.18,0.24,0.09
P0810MV,"2008-10-27 19:04:12",6,777,77,14,15,16,,25.923,0.28,0.1
P0810MV,"2008-10-27 19:04:12",6,777,77,13,,,,40.187,0.35,0.14
P0810MV,"2008-10-27 19:04:12",6,777,77,8,9,10,,50.251,0.5,0.22
P0810MV,"2008-10-27 19:04:12",6,777,77,7,,,,60.061,0.4,0.21
P0810MV,"2008-10-27 19:04:12",6,777,77,6,,,,70.469,0.26,0.2
P0810MV,"2008-10-27 19:04:12",6,777,77,4,,,,90.419,0.08,0.13
P0810MV,"2008-10-28 11:51:43",6,798,78,23,24,,,5.489,0.25,0.09
P0810MV,"2008-10-28 11:51:43",6,798,78,22,21,,,11.679,0.25,0.09
P0810MV,"2008-10-28 11:51:43",6,798,78,20,19,,,19.917,0.25,0.09
P0810MV,"2008-10-28 11:51:43",6,798,78,17,16,18,,30.269,0.26,0.09
P0810MV,"2008-10-28 11:51:43",6,798,78,15,14,,,35.064,0.28,0.09
P0810MV,"2008-10-28 11:51:43",6,798,78,12,11,13,,39.869,0.4,0.16
P0810MV,"2008-10-28 11:51:43",6,798,78,9,8,,,50.452,0.47,0.24
P0810MV,"2008-10-28 11:51:43",6,798,78,7,6,,,60.133,0.34,0.25
P1106MV,"2011-06-19 02:05:00",Test,,1,24,,,,2,0.29,0.1
P1106MV,"2011-06-19 02:05:00",Test,,1,21,,,,10,0.34,0.12
P1106MV,"2011-06-19 02:05:00",Test,,1,18,,,,15,0.57,0.21
P1106MV,"2011-06-19 02:05:00",Test,,1,15,,,,20,0.91,0.32
P1106MV,"2011-06-19 02:05:00",Test,,1,12,,,,25,0.92,0.31
P1106MV,"2011-06-19 02:05:00",Test,,1,6,,,,40,0.7,0.43
P1106MV,"2011-06-19 02:05:00",Test,,1,3,,,,61,0.18,0.22
P1106MV,"2011-06-20 04:00:00","Upfront 1",14,2,8,9,,,3,0.16,0.07
P1106MV,"2011-06-20 04:00:00","Upfront 1",14,2,7,,,,12,0.17,0.07
P1106MV,"2011-06-20 04:00:00","Upfront 1",14,2,6,,,,20,0.16,0.06
P1106MV,"2011-06-20 04:00:00","Upfront 1",14,2,5,,,,34,0.24,0.08
P1106MV,"2011-06-20 04:00:00","Upfront 1",14,2,4,,,,44,0.6,0.24
P1106MV,"2011-06-20 04:00:00","Upfront 1",14,2,3,,,,60,0.52,0.34
P1106MV,"2011-06-20 04:00:00","Upfront 1",14,2,2,,,,81,0.15,0.13
P1106MV,"2011-06-20 04:00:00","Upfront 1",14,2,1,,,,100,0.03,0.08
P1106MV,"2011-06-20 05:29:00","Upfront 1",21,3,8,9,,,3,0.15,0.07
P1106MV,"2011-06-20 05:29:00","Upfront 1",21,3,7,,,,11,0.15,0.07
P1106MV,"2011-06-20 05:29:00","Upfront 1",21,3,6,,,,20,0.16,0.07
P1106MV,"2011-06-20 05:29:00","Upfront 1",21,3,5,,,,28,0.18,0.08
P1106MV,"2011-06-20 05:29:00","Upfront 1",21,3,4,,,,40,0.53,0.25
P1106MV,"2011-06-20 05:29:00","Upfront 1",21,3,3,,,,59,0.48,0.33
P1106MV,"2011-06-20 05:29:00","Upfront 1",21,3,2,,,,80,0.13,0.14
P1106MV,"2011-06-20 05:29:00","Upfront 1",21,3,1,,,,99,0.04,0.09
P1106MV,"2011-06-20 06:41:00","Upfront 1",28,4,8,9,,,1,0.16,0.06
P1106MV,"2011-06-20 06:41:00","Upfront 1",28,4,7,,,,10,0.15,0.06
P1106MV,"2011-06-20 06:41:00","Upfront 1",28,4,6,,,,20,0.15,0.07
P1106MV,"2011-06-20 06:41:00","Upfront 1",28,4,5,,,,29,0.17,0.08
P1106MV,"2011-06-20 06:41:00","Upfront 1",28,4,4,,,,40,0.54,0.33
P1106MV,"2011-06-20 06:41:00","Upfront 1",28,4,3,,,,61,0.63,0.22
P1106MV,"2011-06-20 06:41:00","Upfront 1",28,4,2,,,,79,0.2,0.17
P1106MV,"2011-06-20 06:41:00","Upfront 1",28,4,1,,,,100,0.03,0.08
P1106MV,"2011-06-20 07:55:00","Upfront 1",,5,8,9,,,1.986,0.15,0.07
P1106MV,"2011-06-20 07:55:00","Upfront 1",34,5,7,,,,10,0.15,0.07
P1106MV,"2011-06-20 07:55:00","Upfront 1",34,5,6,,,,20,0.15,0.07
P1106MV,"2011-06-20 07:55:00","Upfront 1",34,5,5,,,,31,0.43,0.21
P1106MV,"2011-06-20 07:55:00","Upfront 1",34,5,4,,,,39,0.54,0.26
P1106MV,"2011-06-20 07:55:00","Upfront 1",34,5,3,,,,60,0.44,0.25
P1106MV,"2011-06-20 07:55:00","Upfront 1",34,5,2,,,,80,0.19,0.12
P1106MV,"2011-06-20 07:55:00","Upfront 1",34,5,1,,,,99,0.02,0.09
P1106MV,"2011-06-20 09:11:00","Upfront 1",40,6,8,9,,,2,0.16,0.07
P1106MV,"2011-06-20 09:11:00","Upfront 1",40,6,7,,,,11,0.16,0.07
P1106MV,"2011-06-20 09:11:00","Upfront 1",40,6,6,,,,21,0.16,0.06
P1106MV,"2011-06-20 09:11:00","Upfront 1",40,6,5,,,,30,0.24,0.11
P1106MV,"2011-06-20 09:11:00","Upfront 1",40,6,4,,,,39,0.55,0.26
P1106MV,"2011-06-20 09:11:00","Upfront 1",40,6,3,,,,60,0.58,0.34
P1106MV,"2011-06-20 09:11:00","Upfront 1",40,6,2,,,,80,0.2,0.17
P1106MV,"2011-06-20 09:11:00","Upfront 1",40,6,1,,,,101,0.02,0.08
P1106MV,"2011-06-20 10:34:00","Upfront 1",46,7,8,9,,,2,0.16,0.07
P1106MV,"2011-06-20 10:34:00","Upfront 1",46,7,7,,,,10,0.15,0.07
P1106MV,"2011-06-20 10:34:00","Upfront 1",46,7,6,,,,20,0.16,0.07
P1106MV,"2011-06-20 10:34:00","Upfront 1",46,7,5,,,,30,0.21,0.04
P1106MV,"2011-06-20 10:34:00","Upfront 1",46,7,4,,,,46,0.66,0.19
P1106MV,"2011-06-20 10:34:00","Upfront 1",46,7,3,,,,61,0.74,0.24
P1106MV,"2011-06-20 10:34:00","Upfront 1",46,7,2,,,,79,0.39,0.13
P1106MV,"2011-06-20 10:34:00","Upfront 1",46,7,1,,,,102,0.04,0.08
P1106MV,"2011-06-24 09:39:00","Cycle 1",64,10,23,22,24,,3,0.53,0.16
P1106MV,"2011-06-24 09:39:00","Cycle 1",64,10,20,19,21,,8,0.53,0.17
P1106MV,"2011-06-24 09:39:00","Cycle 1",64,10,17,16,18,,12,0.54,0.16
P1106MV,"2011-06-24 09:39:00","Cycle 1",64,10,14,13,15,,20,0.55,0.16
P1106MV,"2011-06-24 09:39:00","Cycle 1",64,10,11,10,12,,36,0.77,0.37
P1106MV,"2011-06-24 09:39:00","Cycle 1",64,10,8,7,9,,45,0.51,0.33
P1106MV,"2011-06-24 09:39:00","Cycle 1",64,10,5,4,5,,60,0.27,0.22
P1106MV,"2011-06-24 09:39:00","Cycle 1",64,10,2,1,3,,81,0.36,0.34
P1106MV,"2011-06-24 18:32:00","Cycle 1",81,12,13,,,,4,0.63,0.13
P1106MV,"2011-06-24 18:32:00","Cycle 1",81,12,12,,,,8,0.71,0.13
P1106MV,"2011-06-24 18:32:00","Cycle 1",81,12,11,,,,9,0.62,0.14
P1106MV,"2011-06-24 18:32:00","Cycle 1",81,12,10,,,,17,0.68,0.15
P1106MV,"2011-06-24 18:32:00","Cycle 1",81,12,8,,,,31,0.45,0.17
P1106MV,"2011-06-24 18:32:00","Cycle 1",81,12,6,,,,46,0.58,0.62
P1106MV,"2011-06-24 18:32:00","Cycle 1",81,12,5,,,,60,0.23,0.2
P1106MV,"2011-06-24 18:32:00","Cycle 1",81,12,4,,,,80,0.15,0.24
P1106MV,"2011-06-25 09:57:00","Cycle 1",99,13,23,22,24,,2,0.58,0.17
P1106MV,"2011-06-25 09:57:00","Cycle 1",99,13,20,19,21,,8,0.58,0.18
P1106MV,"2011-06-25 09:57:00","Cycle 1",99,13,17,16,18,,12,0.57,0.17
P1106MV,"2011-06-25 09:57:00","Cycle 1",99,13,14,13,15,,20,0.56,0.18
P1106MV,"2011-06-25 09:57:00","Cycle 1",99,13,11,10,12,,35,0.55,0.19
P1106MV,"2011-06-25 09:57:00","Cycle 1",99,13,8,7,9,,45,0.78,0.27
P1106MV,"2011-06-25 09:57:00","Cycle 1",99,13,5,4,5,,60,0.26,0.21
P1106MV,"2011-06-25 09:57:00","Cycle 1",99,13,2,1,3,,70,0.12,0.13
P1106MV,"2011-06-25 17:25:00","Cycle 1",108,14,20,,,,7,0.75,0.21
P1106MV,"2011-06-25 17:25:00","Cycle 1",108,14,19,,,,10,0.78,0.18
P1106MV,"2011-06-25 17:25:00","Cycle 1",108,14,16,,,,17,0.84,0.22
P1106MV,"2011-06-25 17:25:00","Cycle 1",108,14,13,,,,31,0.69,0.32
P1106MV,"2011-06-25 17:25:00","Cycle 1",108,14,12,,,,45,0.48,0.33
P1106MV,"2011-06-25 17:25:00","Cycle 1",108,14,10,,,,60,0.21,0.21
P1106MV,"2011-06-25 17:25:00","Cycle 1",108,14,8,,,,80,0.05,0.1
P1106MV,"2011-06-26 10:42:00","Cycle 1",128,15,24,,,,3,0.57,0.23
P1106MV,"2011-06-26 10:42:00","Cycle 1",128,15,21,22,,,8,0.58,0.26
P1106MV,"2011-06-26 10:42:00","Cycle 1",128,15,19,,,,13,0.54,0.22
P1106MV,"2011-06-26 10:42:00","Cycle 1",128,15,16,,,,20,0.55,0.22
P1106MV,"2011-06-26 10:42:00","Cycle 1",128,15,14,,,,35,0.53,0.32
P1106MV,"2011-06-26 10:42:00","Cycle 1",128,15,11,,,,45,0.46,0.37
P1106MV,"2011-06-26 10:42:00","Cycle 1",128,15,8,,,,61,0.17,0.18
P1106MV,"2011-06-26 10:42:00","Cycle 1",128,15,5,,,,70,0.16,0.22
P1106MV,"2011-06-27 09:42:00","Cycle 1",,16,23,22,24,,3,0.13,0.06
P1106MV,"2011-06-27 09:42:00","Cycle 1",,16,20,19,21,,12,0.13,0.06
P1106MV,"2011-06-27 09:42:00","Cycle 1",,16,17,16,18,,20,0.13,0.06
P1106MV,"2011-06-27 09:42:00","Cycle 1",,16,14,13,15,,30,0.13,0.06
P1106MV,"2011-06-27 09:42:00","Cycle 1",,16,11,10,12,,39,0.13,0.06
P1106MV,"2011-06-27 09:42:00","Cycle 1",,16,8,7,9,,60,0.15,0.06
P1106MV,"2011-06-27 09:42:00","Cycle 1",,16,5,4,5,,80,0.42,0.27
P1106MV,"2011-06-27 09:42:00","Cycle 1",,16,2,1,3,,100,0.22,0.23
P1106MV,"2011-06-27 18:51:00","Cycle 1",,18,13,14,,,5,0.13,0.07
P1106MV,"2011-06-27 18:51:00","Cycle 1",,18,12,,,,10,0.11,0.06
P1106MV,"2011-06-27 18:51:00","Cycle 1",,18,11,,,,15,0.12,0.05
P1106MV,"2011-06-27 18:51:00","Cycle 1",,18,9,,,,30,0.12,0.05
P1106MV,"2011-06-27 18:51:00","Cycle 1",,18,8,,,,60,0.27,0.18
P1106MV,"2011-06-27 18:51:00","Cycle 1",,18,6,,,,75,0.51,0.34
P1106MV,"2011-06-27 18:51:00","Cycle 1",,18,5,,,,90,0.34,0.29
P1106MV,"2011-06-27 18:51:00","Cycle 1",,18,4,,,,120,0.05,0.1
P1106MV,"2011-06-28 09:03:00","Cycle 2",191,21,23,22,24,,2,0.12,0.05
P1106MV,"2011-06-28 09:03:00","Cycle 2",191,21,20,19,21,,12,0.11,0.06
P1106MV,"2011-06-28 09:03:00","Cycle 2",191,21,17,16,18,,20,0.11,0.06
P1106MV,"2011-06-28 09:03:00","Cycle 2",191,21,14,13,15,,30,0.12,0.06
P1106MV,"2011-06-28 09:03:00","Cycle 2",191,21,11,10,12,,40,0.14,0.07
P1106MV,"2011-06-28 09:03:00","Cycle 2",191,21,8,7,9,,60,0.22,0.17
P1106MV,"2011-06-28 09:03:00","Cycle 2",191,21,5,4,5,,80,0.43,0.32
P1106MV,"2011-06-28 09:03:00","Cycle 2",191,21,2,1,3,,100,0.18,0.18
P1106MV,"2011-06-28 18:38:00","Cycle 2",201,22,13,14,,,3,0.11,0.06
P1106MV,"2011-06-28 18:38:00","Cycle 2",201,22,11,,,,13,0.13,0.06
P1106MV,"2011-06-28 18:38:00","Cycle 2",201,22,10,,,,16,0.11,0.05
P1106MV,"2011-06-28 18:38:00","Cycle 2",201,22,9,,,,30,0.12,0.05
P1106MV,"2011-06-28 18:38:00","Cycle 2",201,22,8,,,,57,0.22,0.11
P1106MV,"2011-06-28 18:38:00","Cycle 2",201,22,7,,,,75,0.39,0.28
P1106MV,"2011-06-28 18:38:00","Cycle 2",201,22,6,,,,83,0.47,0.3
P1106MV,"2011-06-28 18:38:00","Cycle 2",201,22,5,,,,90,0.4,0.32
P1106MV,"2011-06-29 11:03:00","Cycle 2",214,23,23,22,24,,3,0.1,0.05
P1106MV,"2011-06-29 11:03:00","Cycle 2",214,23,20,19,21,,12,0.1,0.05
P1106MV,"2011-06-30 09:08:00","Cycle 3",229,24,23,22,24,,2,0.51,0.14
P1106MV,"2011-06-30 09:08:00","Cycle 3",229,24,20,19,21,,12,0.49,0.16
P1106MV,"2011-06-30 09:08:00","Cycle 3",229,24,17,16,18,,20,0.82,0.31
P1106MV,"2011-06-30 09:08:00","Cycle 3",229,24,14,13,15,,25,0.71,0.29
P1106MV,"2011-06-30 09:08:00","Cycle 3",229,24,11,10,12,,30,0.8,0.25
P1106MV,"2011-06-30 09:08:00","Cycle 3",229,24,8,7,9,,35,0.84,0.31
P1106MV,"2011-06-30 09:08:00","Cycle 3",229,24,5,4,5,,40,0.9,0.34
P1106MV,"2011-06-30 09:08:00","Cycle 3",229,24,2,1,3,,50,0.45,0.4
P1106MV,"2011-06-30 17:58:00","Cycle 3",250,27,15,16,,,3,0.49,0.1
P1106MV,"2011-06-30 17:58:00","Cycle 3",250,27,13,14,,,5,0.41,0.12
P1106MV,"2011-06-30 17:58:00","Cycle 3",250,27,12,,,,9,0.43,0.13
P1106MV,"2011-06-30 17:58:00","Cycle 3",250,27,11,,,,11,0.49,0.12
P1106MV,"2011-06-30 17:58:00","Cycle 3",250,27,9,,,,21,0.75,0.26
P1106MV,"2011-06-30 17:58:00","Cycle 3",250,27,7,,,,39,0.9,0.32
P1106MV,"2011-06-30 17:58:00","Cycle 3",250,27,6,,,,57,0.3,0.35
P1106MV,"2011-06-30 17:58:00","Cycle 3",250,27,5,,,,80,0.07,0.17
P1106MV,"2011-07-01 09:08:00","Cycle 3",266,30,23,22,24,,2,0.55,0.13
P1106MV,"2011-07-01 09:08:00","Cycle 3",266,30,20,19,21,,5,0.5,0.14
P1106MV,"2011-07-01 09:08:00","Cycle 3",266,30,17,16,18,,12,0.52,0.14
P1106MV,"2011-07-01 09:08:00","Cycle 3",266,30,14,13,15,,20,0.53,0.14
P1106MV,"2011-07-01 09:08:00","Cycle 3",266,30,11,10,12,,30,0.49,0.14
P1106MV,"2011-07-01 09:08:00","Cycle 3",266,30,8,7,9,,40,0.6,0.24
P1106MV,"2011-07-01 09:08:00","Cycle 3",266,30,5,4,5,,50,0.69,0.34
P1106MV,"2011-07-01 09:08:00","Cycle 3",266,30,2,1,3,,60,0.36,0.27
P1106MV,,,,31,14,15,,,,0.47,0.14
P1106MV,"2011-07-01 17:52:00","Cycle 3",285,31,12,,,,10,0.49,0.14
P1106MV,"2011-07-01 17:52:00","Cycle 3",285,31,11,,,,13,0.45,0.14
P1106MV,"2011-07-01 17:52:00","Cycle 3",285,31,9,,,,23,0.39,0.16
P1106MV,"2011-07-01 17:52:00","Cycle 3",285,31,8,,,,44,0.47,0.33
P1106MV,"2011-07-01 17:52:00","Cycle 3",285,31,6,,,,65,0.11,0.21
P1106MV,"2011-07-01 17:52:00","Cycle 3",285,31,5,,,,70,,
P1106MV,"2011-07-01 17:52:00","Cycle 3",285,31,4,,,,100,0.02,0.13
P1106MV,"2011-07-02 10:53:00","Cycle 3",300,32,24,,,,3,0.55,0.15
P1106MV,"2011-07-02 10:53:00","Cycle 3",300,32,22,,,,5,0.52,0.16
P1106MV,"2011-07-02 10:53:00","Cycle 3",300,32,20,,,,12,0.54,0.14
P1106MV,"2011-07-02 10:53:00","Cycle 3",300,32,18,,,,20,0.51,0.14
P1106MV,"2011-07-02 10:53:00","Cycle 3",300,32,15,,,,29,0.39,0.14
P1106MV,"2011-07-02 10:53:00","Cycle 3",300,32,12,,,,40,0.7,0.38
P1106MV,"2011-07-02 10:53:00","Cycle 3",300,32,10,,,,49,0.46,0.37
P1106MV,"2011-07-02 10:53:00","Cycle 3",300,32,7,,,,60,0.18,0.25
P1106MV,"2011-07-03 02:38:00","Upfront 2",,33,8,9,,,1.986,0.52,0.11
P1106MV,"2011-07-03 02:38:00","Upfront 2",311,33,7,,,,10,0.51,0.1
P1106MV,"2011-07-03 02:38:00","Upfront 2",311,33,6,,,,20,0.56,0.13
P1106MV,"2011-07-03 02:38:00","Upfront 2",311,33,5,,,,28,0.78,0.18
P1106MV,"2011-07-03 02:38:00","Upfront 2",311,33,4,,,,45,0.9,0.24
P1106MV,"2011-07-03 02:38:00","Upfront 2",311,33,3,,,,58,0.86,0.3
P1106MV,"2011-07-03 02:38:00","Upfront 2",311,33,2,,,,69,0.34,0.22
P1106MV,"2011-07-03 02:38:00","Upfront 2",311,33,1,,,,89,0.16,0.17
P1106MV,"2011-07-03 03:35:00","Upfront 2",318,34,8,9,,,3,0.72,0.17
P1106MV,"2011-07-03 03:35:00","Upfront 2",318,34,7,,,,15,0.7,0.17
P1106MV,"2011-07-03 03:35:00","Upfront 2",318,34,6,,,,29,0.6,0.18
P1106MV,"2011-07-03 03:35:00","Upfront 2",318,34,5,,,,40,0.66,0.23
P1106MV,"2011-07-03 03:35:00","Upfront 2",318,34,4,,,,49,0.8,0.3
P1106MV,"2011-07-03 03:35:00","Upfront 2",318,34,3,,,,60,0.8,0.39
P1106MV,"2011-07-03 03:35:00","Upfront 2",318,34,2,,,,70,0.44,0.27
P1106MV,"2011-07-03 03:35:00","Upfront 2",318,34,1,,,,89,0.11,0.14
P1106MV,"2011-07-03 04:39:00","Upfront 2",323,35,8,9,,,3,0.69,0.16
P1106MV,"2011-07-03 04:39:00","Upfront 2",323,35,7,,,,10,0.75,0.15
P1106MV,"2011-07-03 04:39:00","Upfront 2",323,35,6,,,,20,0.78,0.27
P1106MV,"2011-07-03 04:39:00","Upfront 2",323,35,5,,,,34,0.95,0.33
P1106MV,"2011-07-03 04:39:00","Upfront 2",323,35,4,,,,50,0.96,0.35
P1106MV,"2011-07-03 04:39:00","Upfront 2",323,35,3,,,,59,0.92,0.41
P1106MV,"2011-07-03 04:39:00","Upfront 2",323,35,2,,,,69,0.46,0.28
P1106MV,"2011-07-03 04:39:00","Upfront 2",323,35,1,,,,89,0.11,0.13
P1106MV,"2011-07-03 05:40:00","Upfront 2",329,36,8,9,,,2,0.62,0.16
P1106MV,"2011-07-03 05:40:00","Upfront 2",329,36,7,,,,16,0.6,0.17
P1106MV,"2011-07-03 05:40:00","Upfront 2",329,36,6,,,,27,0.95,0.25
P1106MV,"2011-07-03 05:40:00","Upfront 2",329,36,5,,,,35,1.07,0.3
P1106MV,"2011-07-03 05:40:00","Upfront 2",329,36,4,,,,49,0.88,0.26
P1106MV,"2011-07-03 05:40:00","Upfront 2",329,36,3,,,,60,0.63,0.31
P1106MV,"2011-07-03 05:40:00","Upfront 2",329,36,2,,,,69,0.39,0.21
P1106MV,"2011-07-03 05:40:00","Upfront 2",329,36,1,,,,89,0.16,0.15
P1106MV,"2011-07-03 06:41:00","Upfront 2",335,37,8,9,,,3,0.7,0.22
P1106MV,"2011-07-03 06:41:00","Upfront 2",335,37,7,,,,15,0.7,0.22
P1106MV,"2011-07-03 06:41:00","Upfront 2",335,37,6,,,,26,0.73,0.21
P1106MV,"2011-07-03 06:41:00","Upfront 2",335,37,5,,,,33,0.83,0.23
P1106MV,"2011-07-03 06:41:00","Upfront 2",335,37,4,,,,43,0.71,0.25
P1106MV,"2011-07-03 06:41:00","Upfront 2",335,37,3,,,,53,0.71,0.32
P1106MV,"2011-07-03 06:41:00","Upfront 2",335,37,2,,,,68,0.33,0.2
P1106MV,"2011-07-03 06:41:00","Upfront 2",335,37,1,,,,91,0.14,0.15
P1106MV,"2011-07-03 07:47:00","Upfront 2",,38,8,9,,,1.986,0.65,0.18
P1106MV,"2011-07-03 07:47:00","Upfront 2",341,38,7,,,,14,0.69,0.19
P1106MV,"2011-07-03 07:47:00","Upfront 2",341,38,6,,,,25,0.75,0.25
P1106MV,"2011-07-03 07:47:00","Upfront 2",341,38,5,,,,35,0.79,0.23
P1106MV,"2011-07-03 07:47:00","Upfront 2",341,38,4,,,,44,0.76,0.27
P1106MV,"2011-07-03 07:47:00","Upfront 2",341,38,3,,,,54,0.84,0.29
P1106MV,"2011-07-03 07:47:00","Upfront 2",341,38,2,,,,68,0.39,0.27
P1106MV,"2011-07-03 07:47:00","Upfront 2",341,38,1,,,,90,0.15,0.15
P1106MV,"2011-07-03 08:54:00","Upfront 2",347,39,8,9,,,3,0.71,0.2
P1106MV,"2011-07-03 08:54:00","Upfront 2",347,39,7,,,,15,0.7,0.21
P1106MV,"2011-07-03 08:54:00","Upfront 2",347,39,6,,,,26,0.73,0.23
P1106MV,"2011-07-03 08:54:00","Upfront 2",347,39,5,,,,35,0.76,0.28
P1106MV,"2011-07-03 08:54:00","Upfront 2",347,39,4,,,,45,0.74,0.28
P1106MV,"2011-07-03 08:54:00","Upfront 2",347,39,3,,,,55,0.73,0.28
P1106MV,"2011-07-03 08:54:00","Upfront 2",347,39,2,,,,70,0.29,0.24
P1106MV,"2011-07-03 08:54:00","Upfront 2",347,39,1,,,,90,0.09,0.12
P1106MV,"2011-07-03 10:01:00","Upfront 2",353,40,8,9,,,3,0.72,0.21
P1106MV,"2011-07-03 10:01:00","Upfront 2",353,40,7,,,,15,0.76,0.25
P1106MV,"2011-07-03 10:01:00","Upfront 2",353,40,6,,,,26,0.66,0.27
P1106MV,"2011-07-03 10:01:00","Upfront 2",353,40,5,,,,36,0.71,0.33
